TRIP_DURATION_MIN,FARE_PER_MILE,HAS_TIP,HAS_EXTRAS,PICKUP_COMMUNITY_AREA,DROPOFF_COMMUNITY_AREA,FARE,TRIP_TIME_OF_DAY_evening,TRIP_TIME_OF_DAY_morning,TRIP_TIME_OF_DAY_night,DAY_TYPE_Tuesday,DAY_TYPE_Wednesday,PAYMENT_TYPE_Electronic,PAYMENT_TYPE_Other
30.0,3.147672552166934,1,0,6.0,28.0,19.61,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,4.149779735682819,1,0,8.0,8.0,9.42,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,3.612590799031477,1,0,32.0,7.0,14.92,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,3.3132530120481927,0,0,39.0,41.0,30.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,3.1567291311754686,1,0,32.0,6.0,18.53,1.0,0.0,0.0,1.0,0.0,1.0,0.0
75.0,3.4921671018276763,0,0,24.0,76.0,53.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.16,5.603448275862069,1,1,8.0,32.0,6.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0
15.0,6.32183908045977,0,1,8.0,8.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.79,5.027932960893855,1,0,33.0,32.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,4.336734693877551,1,0,8.0,32.0,8.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,3.462441314553991,0,0,8.0,6.0,14.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.32,4.924242424242424,0,0,38.0,41.0,6.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,4.3589743589743595,1,1,6.0,5.0,8.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.148936170212766,1,0,33.0,32.0,9.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.142857142857143,1,0,28.0,32.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.5625,0,0,32.0,28.0,5.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.97,9.278350515463918,1,0,8.0,8.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,4.87012987012987,1,0,28.0,8.0,7.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,3.156779661016949,0,0,28.0,65.0,37.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,3.382581648522551,1,1,8.0,8.0,21.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.197831978319783,1,0,6.0,8.0,15.49,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,3.480392156862745,0,0,33.0,24.0,17.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,4.5588235294117645,0,0,3.0,4.0,7.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.7,4.5588235294117645,1,1,8.0,8.0,7.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.7,4.705882352941177,1,0,8.0,28.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,3.198529411764706,1,1,28.0,6.0,21.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.411764705882353,1,0,32.0,33.0,7.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.705882352941177,1,1,32.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.705882352941177,1,0,8.0,28.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.5588235294117645,0,1,8.0,32.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7,4.5588235294117645,0,0,6.0,6.0,7.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0
15.0,4.5588235294117645,1,1,32.0,28.0,7.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,3.5294117647058822,1,0,32.0,8.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,4.705882352941177,1,0,28.0,28.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,4.53393665158371,1,0,8.0,24.0,10.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.7,4.705882352941177,1,1,32.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,4.705882352941177,1,0,32.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7,4.5588235294117645,1,0,32.0,33.0,7.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7,4.705882352941177,1,0,32.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,4.264705882352941,0,0,32.0,28.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4.852941176470589,0,0,3.0,6.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7,4.5588235294117645,1,1,8.0,8.0,7.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,4.705882352941177,0,0,8.0,28.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.7,4.5588235294117645,0,0,6.0,3.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,3.6029411764705883,0,0,16.0,3.0,12.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.85,6.470588235294118,0,0,28.0,32.0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.49,4.016064257028112,1,0,32.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.5377358490566038,1,0,3.0,8.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,3.9620018535681187,0,0,33.0,34.0,42.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.24223602484472,1,0,24.0,32.0,10.44,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,2.917903066271019,0,0,27.0,8.0,29.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,3.4638554216867465,0,0,8.0,37.0,28.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,4.714285714285714,1,0,32.0,8.0,8.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,3.3697047496790757,0,1,42.0,35.0,26.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.63,5.521472392638037,0,0,32.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,3.6154708520179373,0,0,33.0,3.0,32.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.777070063694267,1,0,28.0,32.0,7.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.68,4.761904761904762,1,0,28.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,8.035714285714285,0,0,32.0,32.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,3.9744680851063827,1,0,6.0,6.0,9.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,4.347826086956522,1,0,32.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.95,6.052631578947369,1,0,32.0,28.0,5.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.761904761904762,1,0,8.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.388297872340425,1,0,32.0,33.0,8.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,5.851063829787234,1,0,8.0,8.0,5.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.94,5.585106382978724,0,0,32.0,8.0,5.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,3.36644591611479,1,0,7.0,28.0,15.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,3.942953020134228,0,1,8.0,28.0,11.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,3.451995685005394,0,0,10.0,8.0,32.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.77,6.4935064935064934,0,0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,3.0,0,1,76.0,21.0,32.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4.035087719298246,1,0,32.0,33.0,11.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,5.183098591549296,0,0,7.0,8.0,11.04,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,3.7063953488372094,1,1,33.0,8.0,12.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,5.7339449541284395,0,1,32.0,32.0,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,3.7900874635568513,1,1,8.0,33.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.3402922755741127,0,0,22.0,2.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.7757009345794392,1,0,7.0,24.0,12.12,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.25,7.2,1,0,32.0,28.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,3.442796610169492,1,0,8.0,29.0,16.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,3.4521158129175946,0,0,6.0,14.0,15.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45.0,3.2744282744282747,0,0,20.0,8.0,31.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
90.0,3.777148253068933,0,0,25.0,25.0,80.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,4.051383399209486,0,1,8.0,8.0,10.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,3.561046511627907,0,0,4.0,1.0,12.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,6.206896551724138,1,0,6.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,4.404145077720208,1,0,32.0,8.0,8.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,3.5714285714285716,0,0,35.0,32.0,16.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,5.607476635514018,1,0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60.0,2.9809802487198245,1,1,8.0,56.0,40.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.76,6.25,1,0,6.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,3.828125,1,0,8.0,7.0,12.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,3.75,0,0,4.0,6.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15.0,3.59375,0,0,43.0,41.0,11.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15.0,3.75,1,0,8.0,33.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,3.75,1,0,8.0,33.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,3.671875,0,0,28.0,28.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,3.984375,0,0,8.0,24.0,12.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.0,3.712871287128713,1,0,6.0,8.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.54,4.87012987012987,1,1,28.0,8.0,7.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,4.098360655737705,0,0,32.0,24.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
90.0,2.946127946127946,0,0,32.0,76.0,52.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,5.257142857142857,1,0,8.0,32.0,9.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.53,8.49056603773585,1,0,28.0,32.0,4.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,3.819444444444444,1,1,8.0,8.0,13.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.95,6.052631578947369,0,1,32.0,32.0,5.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,4.473684210526316,0,0,8.0,7.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,3.263546798029557,0,0,3.0,23.0,26.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.53,3.9525691699604746,0,0,8.0,24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.42,6.338028169014085,1,0,32.0,24.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,5.521472392638037,0,0,8.0,32.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,3.8043478260869565,0,1,7.0,32.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,3.9325842696629216,0,0,2.0,4.0,10.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,3.108395324123273,0,0,28.0,8.0,29.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.73,6.8493150684931505,0,0,32.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,5.808080808080808,0,0,32.0,8.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4.166666666666667,0,0,33.0,35.0,9.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,3.7417763157894735,0,0,3.0,8.0,22.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,3.553299492385787,0,0,23.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.57,15.789473684210527,1,0,28.0,32.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,3.121606948968512,1,0,28.0,3.0,28.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.19,7.563025210084034,1,0,6.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,4.096638655462185,1,0,8.0,28.0,9.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,5.46218487394958,1,0,32.0,28.0,6.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,3.869047619047619,1,0,32.0,35.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
60.0,2.943548387096774,1,1,8.0,8.0,36.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.661290322580645,0,0,28.0,32.0,4.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,3.4090909090909087,1,0,32.0,6.0,20.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.91,4.712041884816754,1,0,77.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,3.45873786407767,1,1,8.0,6.0,14.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.944444444444445,1,0,32.0,32.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.72,6.597222222222222,0,0,28.0,32.0,4.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,4.722222222222222,1,0,8.0,28.0,8.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.182879377431907,1,1,28.0,33.0,10.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
75.0,2.973360655737705,1,0,7.0,56.0,43.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.23,5.284552845528455,0,0,8.0,8.0,6.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.28,5.2734375,0,0,8.0,32.0,6.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,5.978260869565217,1,0,32.0,32.0,5.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.84,4.891304347826087,1,0,24.0,28.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,3.91566265060241,0,0,3.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.8403614457831328,1,0,8.0,33.0,12.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.97,9.278350515463918,1,0,8.0,28.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,3.801169590643275,1,0,33.0,8.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,4.686274509803922,1,0,28.0,8.0,9.56,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.58,5.69620253164557,1,0,8.0,28.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.17,5.341880341880342,0,0,8.0,7.0,6.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15.0,3.61,1,0,24.0,8.0,10.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.93,4.663212435233161,1,0,8.0,28.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,4.145077720207254,0,0,3.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.62,4.4753086419753085,1,0,8.0,8.0,7.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,6.104651162790698,0,0,2.0,2.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.699284009546539,0,0,2.0,8.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,8.108108108108107,0,0,28.0,28.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
75.0,2.86697247706422,1,1,8.0,6.0,43.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,4.964539007092199,1,0,32.0,28.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.61,5.590062111801242,1,0,8.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.71,4.5321637426900585,1,1,8.0,8.0,7.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,4.265402843601896,0,0,8.0,32.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,4.402489626556016,1,0,33.0,28.0,10.61,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,4.118773946360154,0,0,33.0,28.0,10.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,3.2768361581920904,0,0,38.0,32.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.705882352941177,1,0,8.0,32.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.5,5.0,0,1,8.0,32.0,7.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15.0,5.0,1,1,62.0,64.0,7.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.5,5.0,0,1,28.0,8.0,7.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.5,4.833333333333333,1,0,8.0,24.0,7.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,3.9166666666666665,0,1,33.0,8.0,11.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,5.0,1,0,32.0,8.0,7.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.5,4.666666666666667,0,1,8.0,8.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
60.0,2.9583333333333335,1,0,32.0,32.0,35.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.15,7.82608695652174,1,0,8.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.5,4.833333333333333,1,0,32.0,8.0,7.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.5,4.833333333333333,0,0,32.0,8.0,7.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.5,5.0,1,0,28.0,8.0,7.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.833333333333333,0,1,8.0,32.0,7.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,4.166666666666667,1,0,32.0,28.0,6.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.5,4.833333333333333,1,0,33.0,32.0,7.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,5.0,1,0,32.0,33.0,7.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.5,4.5,0,0,32.0,8.0,6.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.5,5.0,1,0,7.0,8.0,7.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,3.3333333333333335,1,0,32.0,7.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,4.833333333333333,1,0,8.0,28.0,7.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,4.666666666666667,0,1,8.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.5,4.833333333333333,1,0,8.0,32.0,7.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.5,5.0,0,1,8.0,32.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4.594594594594595,0,0,28.0,8.0,8.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,3.9166666666666665,1,0,28.0,33.0,11.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,4.666666666666667,0,0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,4.833333333333333,0,0,2.0,4.0,7.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.0,3.0510805500982316,1,0,27.0,32.0,15.53,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.04,4.411764705882353,1,0,32.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,3.1247920133111484,1,0,6.0,8.0,18.78,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30.0,3.5300925925925926,1,0,8.0,6.0,15.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.938992042440318,1,0,28.0,22.0,14.85,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.19,5.2521008403361344,1,0,6.0,6.0,6.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.8602941176470584,0,0,16.0,22.0,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.37,4.261603375527426,1,0,8.0,28.0,10.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,3.9700996677740865,1,0,8.0,6.0,11.95,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.82,4.945054945054945,1,0,7.0,24.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.59,8.05084745762712,0,0,1.0,2.0,4.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15.0,3.9473684210526314,1,0,8.0,33.0,11.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.537170263788969,1,0,4.0,6.0,14.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.1,0,0,24.0,7.0,10.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,3.3553875236294894,0,0,6.0,28.0,17.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,3.2386363636363633,0,0,32.0,67.0,28.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45.0,3.13376987839102,0,0,28.0,37.0,33.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.61,4.813664596273291,1,1,33.0,32.0,7.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.473804100227791,0,0,2.0,16.0,15.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.78,6.730769230769231,1,0,32.0,28.0,5.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.56,4.8076923076923075,1,0,8.0,8.0,7.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,5.268421052631579,1,0,28.0,8.0,10.01,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.19,4.109589041095891,1,0,28.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,3.356164383561644,0,0,3.0,8.0,24.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0
60.0,2.9794520547945207,1,1,76.0,6.0,43.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,4.331775700934579,0,0,6.0,5.0,9.27,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,4.2181069958847734,1,0,8.0,7.0,10.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.02,5.88235294117647,0,1,8.0,32.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.97,9.278350515463918,1,0,8.0,32.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.21,5.1652892561983474,1,0,28.0,28.0,6.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,3.4482758620689657,0,0,32.0,32.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.16,7.758620689655173,1,0,8.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,3.2267441860465116,1,1,8.0,8.0,27.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.7500000000000004,1,0,32.0,28.0,10.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,3.884462151394423,1,0,6.0,6.0,9.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.82,6.402439024390245,0,0,28.0,32.0,5.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.02,4.455445544554456,1,0,28.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.01,5.9405940594059405,0,1,28.0,32.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,4.76878612716763,0,0,8.0,7.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,3.397297297297297,1,0,32.0,31.0,12.57,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.265402843601896,1,0,28.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,3.4622302158273386,0,0,28.0,30.0,19.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,3.3055555555555554,0,0,48.0,73.0,29.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,5.223880597014925,0,0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4.228855721393035,0,0,28.0,28.0,8.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,3.430232558139535,0,0,38.0,61.0,14.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15.0,3.546511627906977,0,1,56.0,56.0,15.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15.0,4.895104895104895,0,0,8.0,32.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,3.6885245901639347,0,0,8.0,7.0,15.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,4.179577464788732,1,0,28.0,7.0,11.87,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.038461538461538,0,1,8.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,5.10948905109489,0,1,32.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4.628252788104089,1,0,7.0,8.0,12.45,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,5.113636363636363,1,0,28.0,32.0,6.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8,11.25,1,0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,4.347826086956522,0,0,35.0,38.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.94,6.117021276595745,1,0,32.0,28.0,5.75,0.0,0.0,1.0,1.0,0.0,1.0,0.0
