,TRIP_TIME_OF_DAY,TRIP_DURATION_MIN,DAY_TYPE,PAYMENT_TYPE,FARE_PER_MILE,HAS_TIP,HAS_EXTRAS,PICKUP_COMMUNITY_AREA,DROPOFF_COMMUNITY_AREA,FARE
5366,afternoon,15.0,Monday,Cash,4.76878612716763,0,0,6.0,6.0,8.25
5367,afternoon,15.0,Monday,Electronic,4.76878612716763,1,0,8.0,32.0,8.25
5368,afternoon,1.07,Tuesday,Electronic,6.308411214953271,1,0,32.0,8.0,6.75
5369,morning,15.0,Tuesday,Electronic,13.043478260869566,1,0,8.0,8.0,9.0
5370,morning,15.0,Tuesday,Electronic,6.870229007633587,0,0,8.0,32.0,9.0
5371,morning,0.93,Tuesday,Electronic,6.451612903225806,1,0,32.0,8.0,6.0
5372,evening,0.93,Monday,Electronic,6.451612903225806,1,1,8.0,8.0,6.0
5373,evening,15.0,Tuesday,Electronic,4.166666666666667,0,0,33.0,8.0,14.75
5374,evening,0.79,Tuesday,Electronic,7.2784810126582276,1,0,8.0,8.0,5.75
5375,afternoon,15.0,Monday,Electronic,5.043956043956044,1,0,8.0,28.0,9.18
5376,evening,15.0,Tuesday,Electronic,5.31496062992126,1,0,7.0,7.0,6.75
5377,afternoon,30.0,Monday,Electronic,3.75,0,0,77.0,7.0,21.75
5378,afternoon,0.96,Monday,Cash,6.25,0,0,32.0,32.0,6.0
5379,evening,15.0,Tuesday,Cash,6.46067415730337,0,1,33.0,34.0,5.75
5380,evening,15.0,Monday,Cash,8.076923076923077,0,0,32.0,32.0,5.25
5381,evening,45.0,Tuesday,Electronic,2.93387314439946,1,0,32.0,3.0,21.74
5382,afternoon,15.0,Monday,Electronic,5.732484076433121,1,0,8.0,32.0,9.0
5383,morning,1.16,Tuesday,Cash,5.81896551724138,0,0,8.0,32.0,6.75
5384,morning,1.36,Tuesday,Electronic,5.514705882352941,1,1,32.0,28.0,7.5
5385,afternoon,15.0,Tuesday,Electronic,5.093137254901961,1,0,32.0,8.0,10.39
5386,afternoon,30.0,Tuesday,Cash,4.044117647058823,0,0,8.0,33.0,13.75
5387,afternoon,30.0,Tuesday,Cash,4.1911764705882355,0,0,7.0,28.0,14.25
5388,afternoon,15.0,Tuesday,Cash,4.338235294117647,0,0,32.0,60.0,14.75
5389,evening,0.78,Tuesday,Cash,7.051282051282051,0,0,3.0,3.0,5.5
5390,evening,1.05,Tuesday,Cash,6.19047619047619,0,1,8.0,32.0,6.5
5391,morning,0.88,Tuesday,Electronic,6.818181818181818,1,0,8.0,32.0,6.0
5392,afternoon,15.0,Monday,Electronic,4.244525547445256,1,0,8.0,33.0,11.63
5393,evening,15.0,Monday,Electronic,5.281690140845071,1,0,8.0,32.0,7.5
5394,morning,1.69,Tuesday,Electronic,5.325443786982249,1,1,32.0,8.0,9.0
5395,morning,0.98,Monday,Electronic,11.224489795918368,1,0,8.0,32.0,11.0
5396,morning,15.0,Tuesday,Cash,5.555555555555555,0,0,28.0,32.0,6.0
5397,morning,15.0,Tuesday,Cash,4.513888888888888,0,0,32.0,8.0,9.75
5398,morning,15.0,Monday,Electronic,5.859375,1,0,32.0,32.0,7.5
5399,morning,1.01,Monday,Electronic,6.188118811881188,1,0,32.0,32.0,6.25
5400,morning,15.0,Tuesday,Electronic,4.864864864864865,1,0,28.0,8.0,9.0
5401,morning,15.0,Monday,Electronic,5.059523809523809,1,1,32.0,28.0,8.5
5402,afternoon,15.0,Monday,Cash,4.666666666666667,0,0,32.0,8.0,10.5
5403,afternoon,1.04,Tuesday,Electronic,8.653846153846153,1,0,32.0,8.0,9.0
5404,afternoon,15.0,Monday,Electronic,5.921052631578948,1,0,32.0,28.0,6.75
5405,afternoon,1.14,Monday,Electronic,5.701754385964913,1,0,32.0,24.0,6.5
5406,afternoon,1.34,Tuesday,Electronic,5.597014925373134,1,0,32.0,28.0,7.5
5407,morning,0.77,Monday,Electronic,7.142857142857142,1,0,28.0,32.0,5.5
5408,morning,0.97,Tuesday,Electronic,6.443298969072165,1,0,8.0,32.0,6.25
5409,afternoon,1.47,Monday,Electronic,5.1020408163265305,0,0,8.0,8.0,7.5
5410,morning,15.0,Monday,Electronic,4.943502824858757,1,0,8.0,32.0,8.75
5411,morning,1.2,Monday,Cash,5.833333333333334,0,0,8.0,8.0,7.0
5412,morning,2.1,Monday,Electronic,4.761904761904762,1,0,28.0,8.0,10.0
5413,morning,15.0,Monday,Electronic,5.451127819548872,1,0,28.0,8.0,7.25
5414,evening,45.0,Monday,Electronic,3.6950732356857525,0,0,6.0,28.0,27.75
5415,evening,1.03,Monday,Electronic,8.737864077669903,1,0,32.0,8.0,9.0
5416,evening,0.93,Monday,Cash,6.451612903225806,0,1,24.0,28.0,6.0
5417,evening,15.0,Tuesday,Electronic,5.031446540880503,1,1,32.0,8.0,8.0
5418,morning,15.0,Monday,Electronic,4.6875,1,1,28.0,8.0,9.75
5419,evening,0.99,Tuesday,Electronic,6.313131313131313,0,0,32.0,8.0,6.25
5420,afternoon,30.0,Monday,Electronic,3.8306451612903225,0,0,38.0,68.0,23.75
5421,night,1.12,Monday,Electronic,8.035714285714285,1,0,8.0,8.0,9.0
5422,afternoon,60.0,Tuesday,Electronic,3.439680957128614,0,0,28.0,66.0,34.5
5423,night,0.69,Tuesday,Electronic,13.043478260869566,1,0,7.0,6.0,9.0
5424,morning,15.0,Tuesday,Electronic,7.03125,1,0,8.0,8.0,9.0
5425,afternoon,45.0,Tuesday,Electronic,3.0946745562130182,1,0,8.0,21.0,20.92
5426,evening,15.0,Monday,Cash,5.9523809523809526,0,0,32.0,28.0,6.25
5427,morning,15.0,Tuesday,Electronic,5.0304878048780495,1,0,28.0,32.0,8.25
5428,night,0.59,Tuesday,Cash,8.474576271186441,0,0,32.0,28.0,5.0
5429,evening,15.0,Tuesday,Electronic,5.932203389830509,1,0,8.0,32.0,7.0
5430,afternoon,15.0,Monday,Electronic,5.084745762711864,1,0,8.0,8.0,9.0
5431,morning,1.44,Tuesday,Electronic,6.25,1,0,8.0,28.0,9.0
5432,afternoon,1.08,Monday,Cash,5.787037037037036,0,0,32.0,28.0,6.25
5433,night,15.0,Tuesday,Electronic,7.894736842105264,0,0,8.0,28.0,9.0
5434,night,15.0,Tuesday,Cash,4.423076923076923,0,0,32.0,8.0,11.5
5435,evening,1.3,Tuesday,Cash,5.576923076923077,0,0,8.0,8.0,7.25
5436,evening,1.3,Tuesday,Electronic,5.576923076923077,1,0,32.0,28.0,7.25
5437,evening,15.0,Tuesday,Cash,4.423076923076923,0,0,32.0,7.0,11.5
5438,evening,15.0,Tuesday,Cash,5.769230769230769,0,0,32.0,33.0,7.5
5439,evening,15.0,Tuesday,Electronic,4.326923076923077,1,1,8.0,7.0,11.25
5440,evening,1.3,Tuesday,Cash,5.384615384615384,0,0,32.0,32.0,7.0
5441,evening,1.3,Tuesday,Cash,5.576923076923077,0,1,8.0,28.0,7.25
5442,afternoon,15.0,Tuesday,Cash,5.576923076923077,0,0,8.0,32.0,7.25
5443,afternoon,15.0,Tuesday,Cash,5.1923076923076925,0,0,8.0,8.0,6.75
5444,afternoon,15.0,Tuesday,Cash,4.326923076923077,0,0,32.0,7.0,11.25
5445,afternoon,15.0,Tuesday,Electronic,5.384615384615384,1,0,32.0,8.0,7.0
5446,afternoon,15.0,Tuesday,Electronic,5.576923076923077,1,0,32.0,28.0,7.25
5447,afternoon,1.3,Tuesday,Electronic,5.769230769230769,1,1,32.0,32.0,7.5
5448,afternoon,15.0,Tuesday,Cash,5.769230769230769,0,0,32.0,8.0,7.5
5449,afternoon,15.0,Tuesday,Electronic,6.730769230769231,1,0,76.0,28.0,8.75
5450,afternoon,1.3,Tuesday,Electronic,5.769230769230769,1,0,8.0,8.0,7.5
5451,afternoon,1.3,Tuesday,Electronic,5.1923076923076925,1,0,8.0,28.0,6.75
5452,afternoon,1.3,Tuesday,Cash,5.576923076923077,0,0,8.0,32.0,7.25
5453,afternoon,1.3,Tuesday,Electronic,5.384615384615384,1,1,8.0,8.0,7.0
5454,afternoon,0.65,Tuesday,Cash,8.076923076923077,0,0,32.0,28.0,5.25
5455,morning,1.3,Tuesday,Cash,6.9230769230769225,0,0,8.0,28.0,9.0
5456,morning,15.0,Tuesday,Electronic,5.384615384615384,1,0,28.0,32.0,7.0
5457,morning,1.3,Tuesday,Electronic,5.384615384615384,1,0,8.0,8.0,7.0
5458,morning,15.0,Tuesday,Electronic,5.769230769230769,1,0,8.0,32.0,7.5
5459,morning,1.3,Tuesday,Electronic,5.576923076923077,1,0,8.0,32.0,7.25
5460,morning,0.91,Tuesday,Electronic,6.593406593406593,1,0,28.0,32.0,6.0
5461,morning,1.3,Tuesday,Electronic,5.769230769230769,1,0,8.0,32.0,7.5
5462,night,15.0,Monday,Cash,5.769230769230769,0,0,8.0,8.0,7.5
5463,night,1.3,Monday,Cash,5.384615384615384,0,1,32.0,8.0,7.0
5464,night,15.0,Monday,Cash,5.961538461538462,0,0,76.0,76.0,7.75
5465,evening,15.0,Monday,Other,5.384615384615384,0,0,6.0,6.0,7.0
5466,evening,1.3,Monday,Electronic,5.1923076923076925,1,0,8.0,8.0,6.75
5467,evening,15.0,Monday,Electronic,5.384615384615384,1,1,32.0,28.0,7.0
5468,evening,15.0,Monday,Electronic,5.576923076923077,1,0,8.0,8.0,7.25
5469,evening,15.0,Monday,Electronic,5.384615384615384,1,0,32.0,28.0,7.0
5470,evening,15.0,Monday,Cash,5.1923076923076925,0,0,8.0,8.0,6.75
5471,evening,1.3,Monday,Cash,5.769230769230769,0,0,32.0,8.0,7.5
5472,evening,15.0,Monday,Cash,5.576923076923077,0,0,8.0,32.0,7.25
5473,evening,15.0,Monday,Electronic,4.326923076923077,1,0,8.0,7.0,11.25
5474,evening,15.0,Monday,Cash,5.769230769230769,0,0,8.0,32.0,7.5
5475,evening,15.0,Monday,Electronic,5.177514792899409,0,0,8.0,7.0,8.75
5476,afternoon,15.0,Monday,Electronic,5.576923076923077,1,1,8.0,32.0,7.25
5477,afternoon,1.3,Monday,Cash,5.384615384615384,0,1,32.0,8.0,7.0
5478,afternoon,15.0,Monday,Electronic,4.134615384615384,1,0,7.0,32.0,10.75
5479,afternoon,1.3,Monday,Electronic,5.769230769230769,1,0,8.0,32.0,7.5
5480,morning,15.0,Monday,Cash,5.384615384615384,0,0,8.0,8.0,7.0
5481,morning,1.3,Monday,Electronic,5.769230769230769,1,0,32.0,32.0,7.5
5482,morning,15.0,Monday,Electronic,6.009615384615384,1,1,32.0,32.0,6.25
5483,morning,1.3,Monday,Electronic,5.576923076923077,1,1,28.0,8.0,7.25
5484,morning,1.3,Monday,Cash,5.384615384615384,0,0,32.0,8.0,7.0
5485,morning,15.0,Monday,Electronic,7.051282051282051,1,0,8.0,8.0,5.5
5486,morning,15.0,Tuesday,Electronic,4.620853080568721,1,0,8.0,32.0,9.75
5487,evening,15.0,Tuesday,Electronic,4.681818181818182,1,0,8.0,8.0,9.27
5488,morning,15.0,Tuesday,Electronic,5.031446540880503,1,0,8.0,32.0,8.0
5489,afternoon,45.0,Tuesday,Electronic,3.5031847133757963,0,0,8.0,25.0,27.5
5490,morning,0.68,Monday,Electronic,7.720588235294117,1,0,28.0,28.0,5.25
5491,afternoon,15.0,Monday,Electronic,4.972375690607735,0,0,32.0,8.0,9.0
5492,evening,15.0,Tuesday,Cash,4.568527918781726,0,0,5.0,6.0,9.0
5493,evening,0.71,Monday,Electronic,12.67605633802817,1,0,8.0,7.0,9.0
5494,morning,15.0,Monday,Cash,4.802955665024631,0,0,28.0,8.0,9.75
5495,afternoon,0.74,Monday,Cash,7.4324324324324325,0,1,32.0,28.0,5.5
5496,afternoon,0.9,Tuesday,Cash,6.111111111111111,0,1,8.0,8.0,5.5
5497,afternoon,1.96,Monday,Cash,4.719387755102041,0,0,8.0,32.0,9.25
5498,morning,15.0,Tuesday,Electronic,4.838709677419355,0,0,5.0,22.0,9.0
5499,morning,1.41,Tuesday,Electronic,5.49645390070922,1,0,8.0,32.0,7.75
5500,evening,15.0,Tuesday,Electronic,4.913294797687861,1,0,32.0,28.0,8.5
5501,evening,30.0,Monday,Cash,3.9473684210526314,0,1,8.0,6.0,22.5
5502,morning,15.0,Tuesday,Cash,7.8125,0,0,3.0,3.0,5.0
5503,morning,0.96,Monday,Cash,6.510416666666667,0,0,8.0,8.0,6.25
5504,afternoon,1.63,Tuesday,Cash,5.061349693251534,0,0,32.0,32.0,8.25
5505,evening,15.0,Tuesday,Cash,5.343511450381679,0,1,8.0,8.0,7.0
5506,afternoon,15.0,Tuesday,Electronic,10.843373493975903,1,0,32.0,32.0,9.0
5507,afternoon,0.51,Tuesday,Electronic,9.313725490196079,1,0,28.0,32.0,4.75
5508,afternoon,1.21,Monday,Cash,5.785123966942149,0,0,28.0,32.0,7.0
5509,afternoon,1.4,Tuesday,Cash,5.178571428571429,0,0,8.0,8.0,7.25
5510,morning,15.0,Monday,Cash,5.031446540880503,0,0,28.0,32.0,8.0
5511,evening,2.13,Tuesday,Electronic,4.225352112676057,1,0,8.0,28.0,9.0
5512,afternoon,0.92,Tuesday,Cash,6.521739130434782,0,1,28.0,8.0,6.0
5513,afternoon,1.3,Tuesday,Cash,5.384615384615384,0,0,3.0,77.0,7.0
5514,evening,15.0,Tuesday,Electronic,4.679144385026738,1,1,28.0,33.0,8.75
5515,morning,15.0,Tuesday,Electronic,4.943502824858757,1,0,8.0,33.0,8.75
5516,morning,15.0,Tuesday,Electronic,4.943502824858757,1,0,32.0,8.0,8.75
5517,morning,15.0,Tuesday,Electronic,5.155555555555555,1,0,28.0,32.0,9.28
5518,morning,1.83,Tuesday,Electronic,4.918032786885246,1,0,28.0,8.0,9.0
5519,evening,30.0,Monday,Cash,3.8586956521739135,0,0,32.0,6.0,17.75
5520,night,15.0,Tuesday,Electronic,14.285714285714286,1,0,8.0,8.0,9.0
5521,afternoon,0.63,Tuesday,Electronic,7.936507936507937,1,0,8.0,8.0,5.0
5522,evening,0.85,Tuesday,Cash,6.764705882352941,0,0,8.0,8.0,5.75
5523,afternoon,15.0,Tuesday,Electronic,4.034965034965035,1,0,8.0,7.0,11.54
5524,afternoon,1.54,Tuesday,Cash,5.032467532467533,0,1,28.0,8.0,7.75
5525,afternoon,1.54,Tuesday,Electronic,5.032467532467533,1,1,32.0,28.0,7.75
5526,morning,15.0,Tuesday,Electronic,6.534090909090909,1,0,8.0,8.0,5.75
5527,afternoon,15.0,Monday,Electronic,5.909090909090908,1,0,8.0,8.0,6.5
5528,afternoon,15.0,Monday,Electronic,4.078947368421053,0,0,7.0,3.0,15.5
5529,afternoon,15.0,Tuesday,Cash,5.254777070063694,0,0,32.0,24.0,8.25
5530,morning,0.69,Monday,Electronic,7.608695652173914,1,0,32.0,8.0,5.25
5531,afternoon,15.0,Monday,Cash,5.319148936170213,0,0,32.0,8.0,7.5
5532,afternoon,1.69,Tuesday,Cash,5.177514792899409,0,1,8.0,28.0,8.75
5533,morning,15.0,Tuesday,Electronic,6.122448979591836,0,0,32.0,32.0,9.0
5534,evening,15.0,Monday,Cash,5.272108843537415,0,1,8.0,32.0,7.75
5535,morning,15.0,Tuesday,Electronic,5.333333333333333,1,0,28.0,8.0,8.0
5536,evening,1.25,Monday,Electronic,7.2,1,0,28.0,32.0,9.0
5537,morning,15.0,Tuesday,Cash,4.802955665024631,0,1,32.0,8.0,9.75
5538,afternoon,15.0,Tuesday,Electronic,4.891304347826087,1,0,32.0,8.0,9.0
5539,evening,15.0,Monday,Electronic,3.8208092485549137,1,0,8.0,24.0,13.22
5540,evening,15.0,Monday,Cash,7.098765432098765,0,1,32.0,32.0,5.75
5541,evening,15.0,Tuesday,Electronic,6.040268456375839,1,0,32.0,28.0,9.0
5542,evening,1.83,Monday,Electronic,4.918032786885246,1,0,8.0,32.0,9.0
5543,afternoon,15.0,Tuesday,Cash,4.274193548387097,0,0,32.0,7.0,13.25
5544,evening,15.0,Monday,Electronic,4.354838709677419,1,0,8.0,8.0,13.5
5545,evening,15.0,Monday,Cash,4.354838709677419,0,0,32.0,24.0,13.5
5546,night,15.0,Monday,Electronic,3.9157894736842103,1,0,6.0,8.0,11.16
5547,morning,15.0,Tuesday,Electronic,9.375,1,0,28.0,32.0,9.0
5548,evening,1.64,Monday,Electronic,5.487804878048781,1,0,6.0,6.0,9.0
5549,morning,15.0,Monday,Cash,5.089820359281437,0,0,8.0,32.0,8.5
5550,morning,30.0,Tuesday,Electronic,3.9817232375979112,1,1,3.0,2.0,15.25
5551,morning,15.0,Monday,Cash,4.920212765957447,0,0,28.0,8.0,9.25
5552,afternoon,15.0,Tuesday,Electronic,5.132450331125828,1,1,28.0,8.0,7.75
5553,night,0.77,Monday,Cash,7.142857142857142,0,1,32.0,32.0,5.5
5554,afternoon,0.8,Tuesday,Cash,6.875,0,0,32.0,28.0,5.5
5555,evening,15.0,Monday,Electronic,11.25,1,0,8.0,8.0,9.0
5556,morning,15.0,Monday,Cash,6.927710843373494,0,0,6.0,6.0,5.75
5557,afternoon,1.26,Tuesday,Electronic,7.142857142857143,1,0,32.0,8.0,9.0
5558,morning,1.26,Tuesday,Cash,5.753968253968254,0,1,32.0,8.0,7.25
5559,evening,1.78,Tuesday,Electronic,5.168539325842696,0,0,8.0,28.0,9.2
5560,afternoon,30.0,Tuesday,Cash,4.008746355685131,0,0,8.0,22.0,13.75
5561,night,1.01,Tuesday,Cash,5.9405940594059405,0,1,8.0,8.0,6.0
5562,morning,15.0,Monday,Electronic,6.188118811881188,1,0,32.0,28.0,6.25
5563,morning,15.0,Monday,Cash,6.188118811881188,0,0,28.0,32.0,6.25
5564,afternoon,0.52,Tuesday,Cash,9.134615384615385,0,0,8.0,8.0,4.75
5565,morning,15.0,Monday,Cash,9.134615384615385,0,0,8.0,8.0,4.75
5566,afternoon,1.07,Monday,Electronic,5.841121495327102,0,0,4.0,8.0,6.25
5567,morning,0.55,Monday,Cash,8.636363636363635,0,1,8.0,32.0,4.75
5568,morning,15.0,Monday,Electronic,6.136363636363636,1,0,32.0,8.0,6.75
5569,morning,0.55,Monday,Electronic,16.363636363636363,1,0,8.0,8.0,9.0
5570,morning,15.0,Tuesday,Electronic,5.9734513274336285,1,1,32.0,32.0,6.75
5571,morning,15.0,Monday,Electronic,8.620689655172415,1,0,8.0,8.0,5.0
5572,morning,15.0,Tuesday,Electronic,5.172413793103448,1,0,8.0,28.0,9.0
5573,night,1.22,Tuesday,Electronic,5.737704918032787,1,0,32.0,8.0,7.0
5574,evening,15.0,Monday,Electronic,3.91025641025641,1,0,33.0,28.0,15.25
5575,evening,45.0,Tuesday,Electronic,3.544776119402985,1,1,8.0,8.0,23.75
5576,afternoon,45.0,Tuesday,Electronic,3.851444291609354,0,0,46.0,46.0,28.0
5577,evening,15.0,Tuesday,Electronic,5.308219178082192,1,0,32.0,8.0,7.75
5578,afternoon,15.0,Tuesday,Electronic,6.040268456375839,1,0,8.0,8.0,9.0
5579,morning,0.82,Monday,Electronic,7.01219512195122,0,0,32.0,32.0,5.75
5580,evening,15.0,Monday,Electronic,5.846774193548387,1,0,32.0,28.0,7.25
5581,evening,15.0,Tuesday,Electronic,7.086614173228346,1,0,6.0,7.0,9.0
5582,morning,15.0,Tuesday,Electronic,5.132450331125828,1,0,28.0,8.0,7.75
5583,evening,30.0,Tuesday,Electronic,3.4989517819706504,1,0,8.0,6.0,16.69
5584,afternoon,15.0,Tuesday,Electronic,4.775280898876405,1,0,32.0,8.0,8.5
5585,morning,1.96,Monday,Cash,4.719387755102041,0,0,8.0,28.0,9.25
5586,evening,15.0,Tuesday,Electronic,3.964169381107492,0,0,8.0,28.0,12.17
5587,evening,1.17,Tuesday,Electronic,7.6923076923076925,0,0,8.0,8.0,9.0
5588,afternoon,15.0,Tuesday,Electronic,4.761904761904762,1,0,8.0,24.0,9.0
5589,morning,15.0,Monday,Electronic,6.510416666666667,1,0,8.0,32.0,6.25
5590,evening,15.0,Tuesday,Cash,4.861111111111111,0,1,8.0,8.0,8.75
5591,evening,15.0,Tuesday,Cash,4.861111111111111,0,0,8.0,7.0,8.75
5592,evening,0.57,Tuesday,Electronic,8.771929824561404,1,0,8.0,8.0,5.0
5593,evening,15.0,Tuesday,Electronic,4.861111111111111,1,1,8.0,7.0,8.75
5594,evening,15.0,Tuesday,Electronic,7.098765432098765,1,1,8.0,32.0,5.75
5595,afternoon,15.0,Tuesday,Electronic,4.722222222222222,1,0,8.0,32.0,8.5
5596,afternoon,15.0,Tuesday,Cash,4.722222222222222,0,0,7.0,32.0,8.5
5597,afternoon,30.0,Tuesday,Electronic,3.869047619047619,1,0,69.0,46.0,22.75
5598,afternoon,1.8,Tuesday,Cash,4.861111111111111,0,0,28.0,8.0,8.75
5599,afternoon,15.0,Tuesday,Electronic,5.092592592592593,0,0,6.0,6.0,8.25
5600,morning,15.0,Tuesday,Cash,4.861111111111111,0,0,10.0,8.0,8.75
5601,morning,1.74,Tuesday,Electronic,5.028735632183908,1,0,28.0,8.0,8.75
5602,morning,1.02,Tuesday,Cash,6.127450980392156,0,0,8.0,8.0,6.25
5603,evening,1.8,Monday,Electronic,4.861111111111111,1,1,32.0,8.0,8.75
5604,evening,15.0,Monday,Electronic,4.861111111111111,1,0,32.0,32.0,8.75
5605,evening,15.0,Monday,Electronic,4.722222222222222,1,0,8.0,24.0,8.5
5606,afternoon,15.0,Monday,Cash,8.333333333333334,0,0,32.0,32.0,5.0
5607,afternoon,0.84,Monday,Electronic,6.5476190476190474,1,1,32.0,32.0,5.5
5608,afternoon,0.78,Monday,Cash,7.051282051282051,0,1,32.0,8.0,5.5
5609,afternoon,1.8,Monday,Electronic,4.861111111111111,1,0,8.0,32.0,8.75
5610,afternoon,15.0,Monday,Electronic,5.0,1,0,8.0,32.0,9.0
5611,afternoon,15.0,Monday,Cash,5.0,0,0,7.0,8.0,9.0
5612,morning,1.02,Monday,Cash,6.127450980392156,0,0,28.0,32.0,6.25
5613,evening,15.0,Tuesday,Electronic,4.138513513513513,1,0,28.0,24.0,12.25
5614,evening,30.0,Monday,Electronic,3.659851301115242,1,0,32.0,6.0,19.69
5615,afternoon,15.0,Monday,Electronic,5.244755244755245,0,0,32.0,8.0,7.5
5616,morning,15.0,Monday,Cash,5.244755244755245,0,0,24.0,28.0,7.5
5617,afternoon,1.22,Tuesday,Electronic,5.532786885245902,1,0,32.0,28.0,6.75
5618,evening,15.0,Monday,Electronic,4.405737704918033,1,0,8.0,33.0,10.75
5619,morning,15.0,Tuesday,Electronic,7.563025210084034,1,0,8.0,32.0,9.0
5620,morning,1.19,Monday,Cash,5.6722689075630255,0,0,8.0,8.0,6.75
5621,morning,15.0,Monday,Cash,6.188118811881188,0,0,28.0,32.0,6.25
5622,morning,0.83,Monday,Cash,6.927710843373494,0,0,32.0,28.0,5.75
5623,evening,0.8,Tuesday,Cash,6.875,0,1,32.0,8.0,5.5
5624,morning,0.8,Monday,Cash,6.875,0,0,28.0,32.0,5.5
5625,afternoon,0.74,Tuesday,Electronic,7.094594594594595,1,0,8.0,8.0,5.25
5626,morning,15.0,Tuesday,Electronic,4.680952380952381,1,0,8.0,32.0,9.83
5627,afternoon,15.0,Monday,Electronic,6.9230769230769225,1,0,8.0,8.0,9.0
5628,morning,1.3,Monday,Electronic,6.9230769230769225,1,0,8.0,32.0,9.0
5629,morning,30.0,Monday,Electronic,3.922594142259414,1,0,25.0,28.0,18.75
5630,morning,15.0,Tuesday,Cash,4.970760233918129,0,0,8.0,7.0,8.5
5631,night,15.0,Monday,Electronic,8.035714285714285,0,0,8.0,32.0,9.0
5632,evening,1.09,Tuesday,Electronic,5.963302752293577,1,0,8.0,32.0,6.5
5633,evening,1.47,Tuesday,Electronic,6.122448979591836,1,0,32.0,8.0,9.0
5634,afternoon,15.0,Monday,Cash,6.318681318681318,0,0,8.0,32.0,5.75
5635,morning,0.91,Monday,Cash,6.593406593406593,0,0,32.0,32.0,6.0
5636,morning,1.32,Tuesday,Electronic,5.303030303030303,1,0,32.0,32.0,7.0
5637,morning,1.29,Tuesday,Electronic,5.62015503875969,1,0,8.0,32.0,7.25
5638,morning,60.0,Tuesday,Other,3.658536585365854,0,0,77.0,3.0,30.0
5639,afternoon,1.23,Tuesday,Electronic,5.691056910569106,1,0,28.0,8.0,7.0
5640,night,1.23,Monday,Electronic,5.487804878048781,1,1,8.0,8.0,6.75
5641,afternoon,0.82,Monday,Electronic,7.01219512195122,1,0,8.0,8.0,5.75
5642,morning,0.82,Monday,Cash,6.707317073170732,0,0,32.0,28.0,5.5
5643,afternoon,15.0,Monday,Electronic,7.6923076923076925,1,0,4.0,6.0,9.0
5644,morning,15.0,Tuesday,Cash,5.308219178082192,0,1,8.0,32.0,7.75
5645,morning,0.73,Monday,Cash,6.8493150684931505,0,0,32.0,32.0,5.0
5646,afternoon,1.08,Tuesday,Electronic,5.787037037037036,1,0,8.0,8.0,6.25
5647,afternoon,1.08,Monday,Electronic,6.25,1,0,8.0,8.0,6.75
5648,morning,15.0,Monday,Cash,4.282868525896415,0,0,14.0,16.0,10.75
5649,afternoon,15.0,Monday,Cash,5.056179775280899,0,0,8.0,28.0,9.0
5650,afternoon,0.7,Monday,Electronic,7.500000000000001,1,0,8.0,8.0,5.25
5651,morning,60.0,Tuesday,Cash,3.1544811320754715,0,0,8.0,42.0,26.75
5652,evening,1.34,Tuesday,Electronic,6.716417910447761,1,0,8.0,8.0,9.0
5653,evening,0.64,Monday,Electronic,7.8125,1,1,8.0,8.0,5.0
5654,evening,1.25,Tuesday,Electronic,5.6,1,0,8.0,32.0,7.0
5655,afternoon,15.0,Tuesday,Electronic,7.2,1,0,8.0,32.0,9.0
5656,morning,15.0,Tuesday,Cash,5.4,0,0,32.0,28.0,6.75
5657,night,15.0,Tuesday,Electronic,5.81896551724138,1,0,8.0,8.0,6.75
5658,afternoon,15.0,Monday,Electronic,4.84,1,0,7.0,8.0,9.68
5659,afternoon,15.0,Tuesday,Cash,4.314159292035399,0,0,32.0,8.0,9.75
5660,night,1.3,Tuesday,Electronic,6.9230769230769225,1,0,8.0,8.0,9.0
5661,evening,1.5,Tuesday,Electronic,5.166666666666667,1,0,32.0,8.0,7.75
5662,morning,15.0,Tuesday,Cash,5.645161290322581,0,0,8.0,8.0,7.0
5663,evening,1.7,Monday,Electronic,6.8352941176470585,1,0,28.0,32.0,11.62
5664,evening,75.0,Tuesday,Electronic,3.3444198078344423,0,0,8.0,12.0,45.25
5665,afternoon,15.0,Monday,Cash,5.0304878048780495,0,0,8.0,8.0,8.25
5666,evening,30.0,Tuesday,Electronic,3.586956521739131,0,0,32.0,6.0,16.5
5667,evening,15.0,Tuesday,Electronic,4.673913043478262,1,0,8.0,28.0,10.75
5668,afternoon,15.0,Tuesday,Cash,7.608695652173914,0,0,32.0,28.0,5.25
5669,morning,0.69,Tuesday,Cash,7.608695652173914,0,1,8.0,8.0,5.25
5670,evening,15.0,Monday,Electronic,4.565217391304349,1,0,8.0,8.0,10.5
5671,afternoon,15.0,Monday,Cash,4.673913043478262,0,1,8.0,8.0,10.75
5672,afternoon,0.92,Monday,Cash,6.521739130434782,0,1,32.0,8.0,6.0
5673,afternoon,15.0,Monday,Cash,6.521739130434782,0,0,32.0,8.0,6.0
5674,afternoon,0.66,Tuesday,Cash,7.954545454545454,0,0,8.0,8.0,5.25
5675,morning,15.0,Tuesday,Electronic,4.6875,1,0,28.0,8.0,9.0
5676,morning,15.0,Tuesday,Cash,4.894179894179895,0,0,28.0,8.0,9.25
5677,evening,15.0,Tuesday,Electronic,7.936507936507937,1,0,5.0,6.0,5.0
5678,afternoon,1.26,Tuesday,Electronic,7.142857142857143,1,0,8.0,8.0,9.0
